timestamp_minute,tower_identifier,tower_position_x_meter,tower_position_y_meter,tower_motion_power_watt,tower_idle_power_watt,tower_to_tower_mesh_comm_power_watt,tower_to_truck_comm_power_watt,total_power_consumption_watt,battery_voltage_volt,battery_percentage_remaining,current_draw_ampere,ampere_hour_used_this_step,battery_energy_remaining_wh,connected_trucks_ids,connected_tower_ids,truck0_x,truck0_y,truck0_distance_to_A,truck0_distance_to_B,truck0_distance_to_C,truck0_connected_tower,truck1_x,truck1_y,truck1_distance_to_A,truck1_distance_to_B,truck1_distance_to_C,truck1_connected_tower,truck2_x,truck2_y,truck2_distance_to_A,truck2_distance_to_B,truck2_distance_to_C,truck2_connected_tower,truck3_x,truck3_y,truck3_distance_to_A,truck3_distance_to_B,truck3_distance_to_C,truck3_connected_tower,truck4_x,truck4_y,truck4_distance_to_A,truck4_distance_to_B,truck4_distance_to_C,truck4_connected_tower,truck5_x,truck5_y,truck5_distance_to_A,truck5_distance_to_B,truck5_distance_to_C,truck5_connected_tower
68.233,B,-292.5,250.0,4,3,278.22,0.04,285.26,24.06,45.65,11.8587,0.003294,181.4492,T0,A;C,-299.2,260.0,368.0,12.04,219.74,B,150.0,475.0,162.25,496.42,321.53,A,175.76,250.0,146.63,468.25,255.44,A,562.9,600.0,566.13,924.23,731.72,None,750.0,229.1,698.86,1042.71,829.95,None,600.0,-56.24,669.78,943.58,745.49,None
68.233,C,-79.69,250.0,4,3,88.8,0,95.8,24.2,48.83,3.959,0.0011,194.1177,,A;B,-299.2,260.0,368.0,12.04,219.74,B,150.0,475.0,162.25,496.42,321.53,A,175.76,250.0,146.63,468.25,255.44,A,562.9,600.0,566.13,924.23,731.72,None,750.0,229.1,698.86,1042.71,829.95,None,600.0,-56.24,669.78,943.58,745.49,None
68.25,A,62.5,337.5,4,3,249.09,53.44,309.52,24.09,46.47,12.8476,0.003569,184.7031,T1;T2,B;C,-299.52,257.5,370.76,12.12,224.96,B,150.0,480.0,167.22,496.49,321.53,A,177.27,250.0,144.32,467.27,251.96,A,565.79,600.0,567.64,924.6,729.87,None,750.0,231.38,695.64,1040.17,824.9,None,600.0,-62.4,669.94,943.24,743.5,None
68.25,B,-290.0,250.0,4,3,279.0,0.04,286.05,24.05,45.63,11.8918,0.003303,181.3697,T0,A;C,-299.52,257.5,370.76,12.12,224.96,B,150.0,480.0,167.22,496.49,321.53,A,177.27,250.0,144.32,467.27,251.96,A,565.79,600.0,567.64,924.6,729.87,None,750.0,231.38,695.64,1040.17,824.9,None,600.0,-62.4,669.94,943.24,743.5,None
68.25,C,-74.69,250.0,4,3,88.92,0,95.92,24.2,48.83,3.964,0.001101,194.091,,A;B,-299.52,257.5,370.76,12.12,224.96,B,150.0,480.0,167.22,496.49,321.53,A,177.27,250.0,144.32,467.27,251.96,A,565.79,600.0,567.64,924.6,729.87,None,750.0,231.38,695.64,1040.17,824.9,None,600.0,-62.4,669.94,943.24,743.5,None
68.267,A,65.0,335.0,4,3,248.28,55.06,310.35,24.09,46.44,12.8823,0.003578,184.6169,T1;T2,B;C,-299.77,255.0,373.44,13.25,225.83,B,150.0,485.0,172.41,496.62,324.66,A,178.69,250.0,141.95,466.19,252.69,A,568.8,600.0,569.24,925.07,731.91,None,750.0,233.8,692.44,1037.63,824.16,None,600.0,-68.41,670.05,942.89,745.43,None
68.267,B,-287.5,250.0,4,3,276.86,0.06,283.92,24.05,45.61,11.8038,0.003279,181.2909,T0,A;C,-299.77,255.0,373.44,13.25,225.83,B,150.0,485.0,172.41,496.62,324.66,A,178.69,250.0,141.95,466.19,252.69,A,568.8,600.0,569.24,925.07,731.91,None,750.0,233.8,692.44,1037.63,824.16,None,600.0,-68.41,670.05,942.89,745.43,None
68.267,C,-74.0,250.0,4,3,87.77,0,94.77,24.2,48.82,3.9167,0.001088,194.0647,,A;B,-299.77,255.0,373.44,13.25,225.83,B,150.0,485.0,172.41,496.62,324.66,A,178.69,250.0,141.95,466.19,252.69,A,568.8,600.0,569.24,925.07,731.91,None,750.0,233.8,692.44,1037.63,824.16,None,600.0,-68.41,670.05,942.89,745.43,None
68.283,A,67.5,332.5,4,3,245.88,56.9,309.78,24.09,46.42,12.8591,0.003572,184.5308,T1;T2,B;C,-299.94,252.5,376.05,15.15,230.95,B,150.0,490.0,177.8,496.81,324.9,A,180.0,250.0,139.51,465.0,249.0,A,571.88,600.0,570.93,925.61,730.23,None,750.0,236.33,689.24,1035.09,819.11,None,600.0,-74.2,670.05,942.51,743.42,None
68.283,B,-285.0,250.0,4,3,277.71,0.08,284.79,24.05,45.59,11.8404,0.003289,181.2118,T0,A;C,-299.94,252.5,376.05,15.15,230.95,B,150.0,490.0,177.8,496.81,324.9,A,180.0,250.0,139.51,465.0,249.0,A,571.88,600.0,570.93,925.61,730.23,None,750.0,236.33,689.24,1035.09,819.11,None,600.0,-74.2,670.05,942.51,743.42,None
68.283,C,-69.0,250.0,4,3,87.95,0,94.95,24.2,48.81,3.9242,0.00109,194.0383,,A;B,-299.94,252.5,376.05,15.15,230.95,B,150.0,490.0,177.8,496.81,324.9,A,180.0,250.0,139.51,465.0,249.0,A,571.88,600.0,570.93,925.61,730.23,None,750.0,236.33,689.24,1035.09,819.11,None,600.0,-74.2,670.05,942.51,743.42,None
68.3,A,70.0,330.0,4,3,245.11,58.97,311.08,24.09,46.4,12.9139,0.003587,184.4444,T1;T2,B;C,-300.0,250.0,378.55,17.5,231.81,B,150.0,495.0,183.37,497.07,328.07,A,181.25,250.0,137.03,463.75,249.44,A,575.0,600.0,572.65,926.18,732.25,None,750.0,238.95,686.07,1032.56,818.26,None,600.0,-79.69,669.88,942.07,745.1,None
68.3,B,-282.5,250.0,4,3,275.7,0.11,282.82,24.05,45.57,11.7588,0.003266,181.1332,T0,A;C,-300.0,250.0,378.55,17.5,231.81,B,150.0,495.0,183.37,497.07,328.07,A,181.25,250.0,137.03,463.75,249.44,A,575.0,600.0,572.65,926.18,732.25,None,750.0,238.95,686.07,1032.56,818.26,None,600.0,-79.69,669.88,942.07,745.1,None
68.3,C,-68.19,250.0,4,3,86.87,0,93.87,24.2,48.81,3.8795,0.001078,194.0123,,A;B,-300.0,250.0,378.55,17.5,231.81,B,150.0,495.0,183.37,497.07,328.07,A,181.25,250.0,137.03,463.75,249.44,A,575.0,600.0,572.65,926.18,732.25,None,750.0,238.95,686.07,1032.56,818.26,None,600.0,-79.69,669.88,942.07,745.1,None
68.317,A,72.5,327.5,4,3,242.82,61.3,311.12,24.09,46.38,12.9159,0.003588,184.358,T1;T2,B;C,-297.5,250.0,378.03,17.5,234.31,B,150.0,500.0,189.11,497.39,328.56,A,182.5,250.0,134.56,462.5,245.68,A,578.12,600.0,574.37,926.75,730.6,None,750.0,241.65,682.92,1030.03,813.23,None,600.0,-84.8,669.51,941.54,742.91,None
68.317,B,-280.0,250.0,4,3,276.62,0.11,283.73,24.05,45.55,11.7971,0.003277,181.0544,T0,A;C,-297.5,250.0,378.03,17.5,234.31,B,150.0,500.0,189.11,497.39,328.56,A,182.5,250.0,134.56,462.5,245.68,A,578.12,600.0,574.37,926.75,730.6,None,750.0,241.65,682.92,1030.03,813.23,None,600.0,-84.8,669.51,941.54,742.91,None
68.317,C,-63.19,250.0,4,3,87.12,0,94.12,24.2,48.8,3.8898,0.00108,193.9861,,A;B,-297.5,250.0,378.03,17.5,234.31,B,150.0,500.0,189.11,497.39,328.56,A,182.5,250.0,134.56,462.5,245.68,A,578.12,600.0,574.37,926.75,730.6,None,750.0,241.65,682.92,1030.03,813.23,None,600.0,-84.8,669.51,941.54,742.91,None
68.333,A,75.0,325.0,4,3,242.09,63.9,312.98,24.09,46.36,12.9939,0.003609,184.2711,T1;T2,B;C,-295.0,250.0,377.52,17.5,232.75,B,150.0,505.0,195.0,497.78,331.78,A,183.73,250.0,132.09,461.23,245.98,A,581.2,600.0,576.08,927.29,732.48,None,750.0,244.4,679.8,1027.52,812.27,None,600.0,-89.46,668.88,940.87,744.18,None
68.333,B,-277.5,250.0,4,3,274.74,0.11,281.85,24.05,45.53,11.7196,0.003255,180.9761,T0,A;C,-295.0,250.0,377.52,17.5,232.75,B,150.0,505.0,195.0,497.78,331.78,A,183.73,250.0,132.09,461.23,245.98,A,581.2,600.0,576.08,927.29,732.48,None,750.0,244.4,679.8,1027.52,812.27,None,600.0,-89.46,668.88,940.87,744.18,None
68.333,C,-62.25,250.0,4,3,86.1,0,93.1,24.2,48.8,3.8476,0.001069,193.9603,,A;B,-295.0,250.0,377.52,17.5,232.75,B,150.0,505.0,195.0,497.78,331.78,A,183.73,250.0,132.09,461.23,245.98,A,581.2,600.0,576.08,927.29,732.48,None,750.0,244.4,679.8,1027.52,812.27,None,600.0,-89.46,668.88,940.87,744.18,None
68.35,A,77.5,322.5,4,3,239.9,66.76,313.66,24.09,46.34,13.0225,0.003617,184.1839,T1;T2,B;C,-292.5,250.0,377.04,17.5,235.25,B,150.0,510.0,201.03,498.22,332.49,A,184.96,250.0,129.63,459.96,242.21,A,584.21,600.0,577.72,927.76,730.73,None,750.0,247.19,676.7,1025.0,807.25,None,600.0,-93.6,667.94,940.05,741.65,None
68.35,B,-275.0,250.0,4,3,275.72,0.11,282.83,24.05,45.51,11.7606,0.003267,180.8975,T0,A;C,-292.5,250.0,377.04,17.5,235.25,B,150.0,510.0,201.03,498.22,332.49,A,184.96,250.0,129.63,459.96,242.21,A,584.21,600.0,577.72,927.76,730.73,None,750.0,247.19,676.7,1025.0,807.25,None,600.0,-93.6,667.94,940.05,741.65,None
68.35,C,-57.25,250.0,4,3,86.41,0,93.41,24.2,48.79,3.8607,0.001072,193.9343,,A;B,-292.5,250.0,377.04,17.5,235.25,B,150.0,510.0,201.03,498.22,332.49,A,184.96,250.0,129.63,459.96,242.21,A,584.21,600.0,577.72,927.76,730.73,None,750.0,247.19,676.7,1025.0,807.25,None,600.0,-93.6,667.94,940.05,741.65,None
68.367,A,80.0,320.0,4,3,239.21,69.9,316.11,24.09,46.31,13.1245,0.003646,184.0961,T1;T2,B;C,-290.0,250.0,376.56,17.5,233.81,B,150.0,515.0,207.18,498.73,335.77,A,186.17,250.0,127.17,458.67,242.36,A,587.1,600.0,579.27,928.12,732.34,None,750.0,250.0,673.65,1022.5,806.19,None,600.0,-97.14,666.64,939.02,742.35,None
68.367,B,-272.5,250.0,4,3,273.98,0.11,281.09,24.05,45.49,11.6886,0.003247,180.8194,T0,A;C,-290.0,250.0,376.56,17.5,233.81,B,150.0,515.0,207.18,498.73,335.77,A,186.17,250.0,127.17,458.67,242.36,A,587.1,600.0,579.27,928.12,732.34,None,750.0,250.0,673.65,1022.5,806.19,None,600.0,-97.14,666.64,939.02,742.35,None
68.367,C,-56.19,250.0,4,3,85.45,0,92.45,24.2,48.78,3.8211,0.001061,193.9086,,A;B,-290.0,250.0,376.56,17.5,233.81,B,150.0,515.0,207.18,498.73,335.77,A,186.17,250.0,127.17,458.67,242.36,A,587.1,600.0,579.27,928.12,732.34,None,750.0,250.0,673.65,1022.5,806.19,None,600.0,-97.14,666.64,939.02,742.35,None
68.383,A,82.5,317.5,4,3,237.13,73.31,317.44,24.08,46.29,13.1806,0.003661,184.008,T1;T2,B;C,-287.5,250.0,376.11,17.5,236.31,B,150.0,520.0,213.45,499.3,336.71,A,187.36,250.0,124.71,457.37,238.55,A,589.84,600.0,580.69,928.35,730.36,None,750.0,252.81,670.63,1020.0,801.19,None,600.0,-100.0,664.92,937.76,739.29,None
68.383,B,-270.0,250.0,4,3,275.02,0.11,282.13,24.05,45.47,11.7323,0.003259,180.7411,T0,A;C,-287.5,250.0,376.11,17.5,236.31,B,150.0,520.0,213.45,499.3,336.71,A,187.36,250.0,124.71,457.37,238.55,A,589.84,600.0,580.69,928.35,730.36,None,750.0,252.81,670.63,1020.0,801.19,None,600.0,-100.0,664.92,937.76,739.29,None
68.383,C,-51.19,250.0,4,3,85.84,0,92.84,24.2,48.78,3.837,0.001066,193.8828,,A;B,-287.5,250.0,376.11,17.5,236.31,B,150.0,520.0,213.45,499.3,336.71,A,187.36,250.0,124.71,457.37,238.55,A,589.84,600.0,580.69,928.35,730.36,None,750.0,252.81,670.63,1020.0,801.19,None,600.0,-100.0,664.92,937.76,739.29,None
68.4,A,85.0,315.0,4,3,236.47,77.02,320.49,24.08,46.27,13.3076,0.003697,183.9189,T1;T2,B;C,-285.0,250.0,375.67,17.5,235.0,B,150.0,525.0,219.83,499.93,340.04,A,188.54,250.0,122.25,456.04,238.54,A,592.4,600.0,581.96,928.4,731.56,None,750.0,255.6,667.65,1017.52,800.02,None,601.43,-100.0,662.52,936.77,739.5,None
68.4,B,-267.5,250.0,4,3,273.41,0.11,280.52,24.05,45.45,11.6659,0.003241,180.6632,T0,A;C,-285.0,250.0,375.67,17.5,235.0,B,150.0,525.0,219.83,499.93,340.04,A,188.54,250.0,122.25,456.04,238.54,A,592.4,600.0,581.96,928.4,731.56,None,750.0,255.6,667.65,1017.52,800.02,None,601.43,-100.0,662.52,936.77,739.5,None
68.4,C,-50.0,250.0,4,3,84.94,0,91.94,24.19,48.77,3.8,0.001056,193.8573,,A;B,-285.0,250.0,375.67,17.5,235.0,B,150.0,525.0,219.83,499.93,340.04,A,188.54,250.0,122.25,456.04,238.54,A,592.4,600.0,581.96,928.4,731.56,None,750.0,255.6,667.65,1017.52,800.02,None,601.43,-100.0,662.52,936.77,739.5,None
68.417,A,87.5,312.5,4,3,234.5,81.01,322.51,24.08,46.25,13.392,0.00372,183.8293,T1;T2,B;C,-282.5,250.0,375.24,17.5,237.5,B,150.0,530.0,226.3,500.62,341.21,A,189.68,250.0,119.78,454.68,234.68,A,594.73,600.0,583.04,928.24,729.22,None,750.0,258.35,664.71,1015.03,795.04,None,603.2,-100.0,660.38,936.09,736.66,None
68.417,B,-265.0,250.0,4,3,274.51,0.11,281.63,24.05,45.43,11.7124,0.003253,180.5849,T0,A;C,-282.5,250.0,375.24,17.5,237.5,B,150.0,530.0,226.3,500.62,341.21,A,189.68,250.0,119.78,454.68,234.68,A,594.73,600.0,583.04,928.24,729.22,None,750.0,258.35,664.71,1015.03,795.04,None,603.2,-100.0,660.38,936.09,736.66,None
68.417,C,-45.0,250.0,4,3,85.4,0,92.4,24.19,48.76,3.8188,0.001061,193.8316,,A;B,-282.5,250.0,375.24,17.5,237.5,B,150.0,530.0,226.3,500.62,341.21,A,189.68,250.0,119.78,454.68,234.68,A,594.73,600.0,583.04,928.24,729.22,None,750.0,258.35,664.71,1015.03,795.04,None,603.2,-100.0,660.38,936.09,736.66,None
68.433,A,90.0,310.0,4,3,233.8,85.29,326.09,24.08,46.22,13.5413,0.003761,183.7388,T1;T2,B;C,-280.0,250.0,374.83,17.5,236.55,B,150.0,535.0,232.86,501.38,344.45,A,190.79,250.0,117.3,453.29,234.24,A,596.8,600.0,583.91,927.85,729.67,None,750.0,261.05,661.81,1012.56,793.53,None,605.27,-100.0,658.48,935.69,737.11,None
68.433,B,-262.5,250.0,4,3,273.21,0.11,280.32,24.04,45.41,11.6584,0.003238,180.5071,T0,A;C,-280.0,250.0,374.83,17.5,236.55,B,150.0,535.0,232.86,501.38,344.45,A,190.79,250.0,117.3,453.29,234.24,A,596.8,600.0,583.91,927.85,729.67,None,750.0,261.05,661.81,1012.56,793.53,None,605.27,-100.0,658.48,935.69,737.11,None
68.433,C,-43.45,250.0,4,3,84.65,0,91.65,24.19,48.76,3.7881,0.001052,193.8062,,A;B,-280.0,250.0,374.83,17.5,236.55,B,150.0,535.0,232.86,501.38,344.45,A,190.79,250.0,117.3,453.29,234.24,A,596.8,600.0,583.91,927.85,729.67,None,750.0,261.05,661.81,1012.56,793.53,None,605.27,-100.0,658.48,935.69,737.11,None
68.45,A,92.5,307.5,4,3,231.94,89.88,328.81,24.08,46.2,13.6551,0.003793,183.6474,T1;T2,B;C,-277.5,250.0,374.44,17.5,239.05,B,150.0,540.0,239.5,502.2,345.85,A,191.88,250.0,114.81,451.88,230.33,A,598.57,600.0,584.52,927.17,726.84,None,750.0,263.67,658.96,1010.09,788.57,None,607.6,-100.0,656.8,935.54,734.77,None
68.45,B,-260.0,250.0,4,3,274.39,0.11,281.5,24.04,45.39,11.7079,0.003252,180.4289,T0,A;C,-277.5,250.0,374.44,17.5,239.05,B,150.0,540.0,239.5,502.2,345.85,A,191.88,250.0,114.81,451.88,230.33,A,598.57,600.0,584.52,927.17,726.84,None,750.0,263.67,658.96,1010.09,788.57,None,607.6,-100.0,656.8,935.54,734.77,None
68.45,C,-38.45,250.0,4,3,85.18,0,92.18,24.19,48.75,3.8101,0.001058,193.7806,,A;B,-277.5,250.0,374.44,17.5,239.05,B,150.0,540.0,239.5,502.2,345.85,A,191.88,250.0,114.81,451.88,230.33,A,598.57,600.0,584.52,927.17,726.84,None,750.0,263.67,658.96,1010.09,788.57,None,607.6,-100.0,656.8,935.54,734.77,None
68.467,A,95.0,305.0,4,3,231.13,94.77,332.89,24.08,46.18,13.8251,0.00384,183.555,T1;T2,B;C,-275.0,250.0,374.07,17.5,238.65,B,150.0,545.0,246.22,503.07,348.93,A,192.92,250.0,112.31,450.42,229.27,A,600.0,600.0,584.85,926.18,726.25,None,750.0,266.2,656.15,1007.63,786.52,None,610.16,-100.0,655.29,935.59,735.17,None
68.467,B,-257.5,250.0,4,3,273.52,0.11,280.63,24.04,45.37,11.6722,0.003242,180.3509,T0,A;C,-275.0,250.0,374.07,17.5,238.65,B,150.0,545.0,246.22,503.07,348.93,A,192.92,250.0,112.31,450.42,229.27,A,600.0,600.0,584.85,926.18,726.25,None,750.0,266.2,656.15,1007.63,786.52,None,610.16,-100.0,655.29,935.59,735.17,None
68.467,C,-36.35,250.0,4,3,84.66,0,91.66,24.19,48.74,3.7887,0.001052,193.7551,,A;B,-275.0,250.0,374.07,17.5,238.65,B,150.0,545.0,246.22,503.07,348.93,A,192.92,250.0,112.31,450.42,229.27,A,600.0,600.0,584.85,926.18,726.25,None,750.0,266.2,656.15,1007.63,786.52,None,610.16,-100.0,655.29,935.59,735.17,None
68.483,A,97.5,302.5,4,3,229.38,99.97,336.35,24.08,46.15,13.9691,0.00388,183.4615,T1;T2,B;C,-272.5,250.0,373.71,17.5,241.15,B,150.0,550.0,253.01,504.01,350.55,A,193.92,250.0,109.79,448.92,225.27,A,600.0,597.14,582.51,922.78,720.49,None,750.0,268.62,653.38,1005.17,781.57,None,612.9,-100.0,653.94,935.82,733.18,None
68.483,B,-255.0,250.0,4,3,274.78,0.11,281.89,24.04,45.35,11.7249,0.003257,180.2726,T0,A;C,-272.5,250.0,373.71,17.5,241.15,B,150.0,550.0,253.01,504.01,350.55,A,193.92,250.0,109.79,448.92,225.27,A,600.0,597.14,582.51,922.78,720.49,None,750.0,268.62,653.38,1005.17,781.57,None,612.9,-100.0,653.94,935.82,733.18,None
68.483,C,-31.35,250.0,4,3,85.28,0,92.28,24.19,48.74,3.8144,0.00106,193.7295,,A;B,-272.5,250.0,373.71,17.5,241.15,B,150.0,550.0,253.01,504.01,350.55,A,193.92,250.0,109.79,448.92,225.27,A,600.0,597.14,582.51,922.78,720.49,None,750.0,268.62,653.38,1005.17,781.57,None,612.9,-100.0,653.94,935.82,733.18,None
68.5,A,100.0,300.0,4,3,228.5,105.59,341.09,24.08,46.13,14.1666,0.003935,183.3668,T1;T2,B;C,-270.0,250.0,373.36,17.5,241.23,B,150.0,555.12,259.97,505.08,353.64,A,194.88,250.0,107.25,447.38,223.65,A,600.0,593.6,579.83,919.14,716.53,None,750.0,270.9,650.65,1002.72,779.06,None,615.79,-100.0,652.72,936.18,733.46,None
68.5,B,-252.5,250.0,4,3,274.3,0.11,281.41,24.04,45.33,11.7057,0.003252,180.1944,T0,A;C,-270.0,250.0,373.36,17.5,241.23,B,150.0,555.12,259.97,505.08,353.64,A,194.88,250.0,107.25,447.38,223.65,A,600.0,593.6,579.83,919.14,716.53,None,750.0,270.9,650.65,1002.72,779.06,None,615.79,-100.0,652.72,936.18,733.46,None
68.5,C,-28.77,250.0,4,3,84.98,0,91.98,24.19,48.73,3.8021,0.001056,193.7039,,A;B,-270.0,250.0,373.36,17.5,241.23,B,150.0,555.12,259.97,505.08,353.64,A,194.88,250.0,107.25,447.38,223.65,A,600.0,593.6,579.83,919.14,716.53,None,750.0,270.9,650.65,1002.72,779.06,None,615.79,-100.0,652.72,936.18,733.46,None
68.517,A,102.56,297.44,4,3,226.96,111.76,345.72,24.08,46.11,14.3598,0.003989,183.2707,T1;T2,B;C,-267.5,250.0,373.09,17.5,243.73,B,150.0,560.45,267.25,506.34,355.78,A,195.78,250.0,104.6,445.78,219.56,A,600.0,589.46,576.82,915.28,710.16,None,750.0,273.03,647.9,1000.27,774.12,None,618.8,-100.0,651.51,936.65,731.71,None
68.517,B,-250.0,250.0,4,3,275.72,0.11,282.83,24.04,45.31,11.7649,0.003268,180.1159,T0,A;C,-267.5,250.0,373.09,17.5,243.73,B,150.0,560.45,267.25,506.34,355.78,A,195.78,250.0,104.6,445.78,219.56,A,600.0,589.46,576.82,915.28,710.16,None,750.0,273.03,647.9,1000.27,774.12,None,618.8,-100.0,651.51,936.65,731.71,None
68.517,C,-23.77,250.0,4,3,85.71,0,92.71,24.19,48.72,3.8323,0.001065,193.6782,,A;B,-267.5,250.0,373.09,17.5,243.73,B,150.0,560.45,267.25,506.34,355.78,A,195.78,250.0,104.6,445.78,219.56,A,600.0,589.46,576.82,915.28,710.16,None,750.0,273.03,647.9,1000.27,774.12,None,618.8,-100.0,651.51,936.65,731.71,None
68.533,A,105.22,294.77,4,3,226.28,118.53,351.81,24.07,46.08,14.6132,0.004059,183.173,T1;T2,B;C,-265.0,250.0,372.92,17.5,244.2,B,150.0,565.96,274.85,507.77,359.17,A,196.64,250.0,101.79,444.14,217.44,A,600.0,584.8,573.51,911.23,705.33,None,750.0,275.0,645.08,997.81,771.21,None,621.88,-100.0,650.22,937.19,731.81,None
68.533,B,-247.5,250.0,4,3,275.8,0.11,282.92,24.04,45.29,11.769,0.003269,180.0373,T0,A;C,-265.0,250.0,372.92,17.5,244.2,B,150.0,565.96,274.85,507.77,359.17,A,196.64,250.0,101.79,444.14,217.44,A,600.0,584.8,573.51,911.23,705.33,None,750.0,275.0,645.08,997.81,771.21,None,621.88,-100.0,650.22,937.19,731.81,None
68.533,C,-20.8,250.0,4,3,85.66,0,92.66,24.19,48.72,3.83,0.001064,193.6524,,A;B,-265.0,250.0,372.92,17.5,244.2,B,150.0,565.96,274.85,507.77,359.17,A,196.64,250.0,101.79,444.14,217.44,A,600.0,584.8,573.51,911.23,705.33,None,750.0,275.0,645.08,997.81,771.21,None,621.88,-100.0,650.22,937.19,731.81,None
68.55,A,107.98,292.02,4,3,225.16,125.87,358.03,24.07,46.06,14.8722,0.004131,183.0736,T1;T2,B;C,-262.5,250.0,372.85,17.5,246.7,B,150.0,571.6,282.72,509.36,361.82,A,197.44,250.0,98.84,442.44,213.24,A,600.0,579.69,569.94,907.04,698.5,None,750.0,276.84,642.2,995.36,766.27,None,625.0,-100.0,648.84,937.76,730.15,None
68.55,B,-245.0,250.0,4,3,277.56,0.11,284.67,24.04,45.27,11.8425,0.00329,179.9582,T0,A;C,-262.5,250.0,372.85,17.5,246.7,B,150.0,571.6,282.72,509.36,361.82,A,197.44,250.0,98.84,442.44,213.24,A,600.0,579.69,569.94,907.04,698.5,None,750.0,276.84,642.2,995.36,766.27,None,625.0,-100.0,648.84,937.76,730.15,None
68.55,C,-15.8,250.0,4,3,86.53,0,93.53,24.19,48.71,3.8662,0.001074,193.6264,,A;B,-262.5,250.0,372.85,17.5,246.7,B,150.0,571.6,282.72,509.36,361.82,A,197.44,250.0,98.84,442.44,213.24,A,600.0,579.69,569.94,907.04,698.5,None,750.0,276.84,642.2,995.36,766.27,None,625.0,-100.0,648.84,937.76,730.15,None
68.567,A,110.8,289.2,4,3,224.72,133.8,365.52,24.07,46.03,15.184,0.004218,182.972,T1;T2,B;C,-260.0,250.0,372.87,17.5,247.5,B,150.0,577.34,290.8,511.09,365.46,A,198.18,250.0,95.77,440.68,210.68,A,600.0,574.2,566.16,902.72,693.01,None,750.0,278.62,639.29,992.91,763.04,None,628.12,-100.0,647.38,938.34,729.99,None
68.567,B,-242.5,250.0,4,3,278.16,0.11,285.27,24.04,45.25,11.868,0.003297,179.879,T0,A;C,-260.0,250.0,372.87,17.5,247.5,B,150.0,577.34,290.8,511.09,365.46,A,198.18,250.0,95.77,440.68,210.68,A,600.0,574.2,566.16,902.72,693.01,None,750.0,278.62,639.29,992.91,763.04,None,628.12,-100.0,647.38,938.34,729.99,None
68.567,C,-12.5,250.0,4,3,86.71,0,93.71,24.19,48.7,3.8734,0.001076,193.6004,,A;B,-260.0,250.0,372.87,17.5,247.5,B,150.0,577.34,290.8,511.09,365.46,A,198.18,250.0,95.77,440.68,210.68,A,600.0,574.2,566.16,902.72,693.01,None,750.0,278.62,639.29,992.91,763.04,None,628.12,-100.0,647.38,938.34,729.99,None
68.583,A,113.67,286.33,4,3,223.9,142.28,373.18,24.07,46.0,15.5031,0.004306,182.8684,T1;T2,B;C,-257.5,250.0,372.95,17.5,250.0,B,150.0,583.15,299.04,512.92,368.5,A,198.86,250.0,92.61,438.86,206.35,A,600.0,568.41,562.22,898.32,685.89,None,750.0,280.34,636.36,990.46,758.11,None,631.2,-100.0,645.82,938.88,728.31,None
68.583,B,-240.0,250.0,4,3,280.18,0.11,287.29,24.04,45.23,11.9523,0.00332,179.7992,T0,A;C,-257.5,250.0,372.95,17.5,250.0,B,150.0,583.15,299.04,512.92,368.5,A,198.86,250.0,92.61,438.86,206.35,A,600.0,568.41,562.22,898.32,685.89,None,750.0,280.34,636.36,990.46,758.11,None,631.2,-100.0,645.82,938.88,728.31,None
68.583,C,-7.5,250.0,4,3,87.72,0,94.72,24.19,48.7,3.9152,0.001088,193.5741,,A;B,-257.5,250.0,372.95,17.5,250.0,B,150.0,583.15,299.04,512.92,368.5,A,198.86,250.0,92.61,438.86,206.35,A,600.0,568.41,562.22,898.32,685.89,None,750.0,280.34,636.36,990.46,758.11,None,631.2,-100.0,645.82,938.88,728.31,None
68.6,A,116.58,283.42,4,3,223.63,151.28,381.92,24.07,45.98,15.8668,0.004407,182.7623,T1;T2,B;C,-255.0,250.0,373.08,17.5,251.05,B,150.0,588.98,307.38,514.84,372.3,A,199.46,250.0,89.37,436.96,203.41,A,600.0,562.4,558.15,893.87,679.96,None,750.0,282.0,633.43,988.02,754.63,None,634.21,-100.0,644.17,939.35,727.83,None
68.6,B,-237.5,250.0,4,3,281.16,0.11,288.28,24.04,45.21,11.9938,0.003332,179.7191,T0,A;C,-255.0,250.0,373.08,17.5,251.05,B,150.0,588.98,307.38,514.84,372.3,A,199.46,250.0,89.37,436.96,203.41,A,600.0,562.4,558.15,893.87,679.96,None,750.0,282.0,633.43,988.02,754.63,None,634.21,-100.0,644.17,939.35,727.83,None
68.6,C,-3.95,250.0,4,3,88.09,0,95.09,24.19,48.69,3.9308,0.001092,193.5477,,A;B,-255.0,250.0,373.08,17.5,251.05,B,150.0,588.98,307.38,514.84,372.3,A,199.46,250.0,89.37,436.96,203.41,A,600.0,562.4,558.15,893.87,679.96,None,750.0,282.0,633.43,988.02,754.63,None,634.21,-100.0,644.17,939.35,727.83,None
68.617,A,119.49,280.51,4,3,223.03,162.84,392.86,24.07,45.95,16.3223,0.004534,182.6532,T1;T2,B;C,-252.5,250.0,373.24,17.5,253.55,B,150.0,594.8,315.77,516.83,375.6,A,211.46,250.0,96.9,446.46,210.41,A,600.0,556.24,554.0,889.39,672.7,None,750.0,283.59,630.52,985.57,749.7,None,637.1,-100.0,642.42,939.71,725.99,None
